MATCH #,TEAM 1,TEAM 2,GROUP,Event Id,Event Name,Event Date,Venue,Section,Sold Quantity,Sold Proceeds,Sold Cost,Margin,P & L,UNIT.P&L,Unsold Quantity,Unsold Cost,UNIT LIST PRICE,Unit Cost
85,1B,3E/F/G/I/J,Round of 32,153020498,1B vs 3E/F/G/I/J - World Cup - Round of 32 (Match 85),7/2/2026 8:00:00 PM +00:00,BC Place Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$2,400.00 ","$1,142.63 ",$600.00 
85,1B,3E/F/G/I/J,Round of 32,153020498,1B vs 3E/F/G/I/J - World Cup - Round of 32 (Match 85),7/2/2026 8:00:00 PM +00:00,BC Place Stadium,CATEGORY 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$4,120.00 ","$2,384.35 ","$1,030.00 "
85,1B,3E/F/G/I/J,Round of 32,153020498,1B vs 3E/F/G/I/J - World Cup - Round of 32 (Match 85),7/2/2026 8:00:00 PM +00:00,BC Place Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,2,"$2,103.50 ","$1,833.89 ","$1,051.75 "
85,1B,3E/F/G/I/J,Round of 32,153020498,1B vs 3E/F/G/I/J - World Cup - Round of 32 (Match 85),7/2/2026 8:00:00 PM +00:00,BC Place Stadium,CATEGORY 1,0,,$0.00 ,0,$0.00 ,$0.00 ,2,"$1,995.28 ","$2,200.86 ",$997.64 
88,2D,2G,Round of 32,153020498,2D vs 2G - World Cup - Round of 32 (Match 88),7/3/2026 1:00:00 PM +00:00,AT&T Stadium,CATEGORY 1,0,,$0.00 ,0,$0.00 ,$0.00 ,3,"$1,620.00 ","$1,459.40 ",$540.00 
88,2D,2G,Round of 32,153021509,2D vs 2G - World Cup - Round of 32 (Match 88),7/3/2026 1:00:00 PM +00:00,AT&T Stadium,Category 1,4,"$2,817.06 ","$2,060.00 ",0.268741169,$757.06 ,$189.26 ,0,$0.00 ,$0.00 ,$515.00 
88,2D,2G,Round of 32,153021509,2D vs 2G - World Cup - Round of 32 (Match 88),7/3/2026 1:00:00 PM +00:00,AT&T Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,680.00 ","$1,789.55 ",$420.00 
88,2D,2G,Round of 32,153021509,2D vs 2G - World Cup - Round of 32 (Match 88),7/3/2026 1:00:00 PM +00:00,AT&T Stadium,Category 3,4,"$1,241.66 ",$780.00 ,0.371808707,$461.66 ,$115.42 ,0,$0.00 ,$0.00 ,$195.00 
88,2D,2G,Round of 32,153021509,2D vs 2G - World Cup - Round of 32 (Match 88),7/3/2026 1:00:00 PM +00:00,AT&T Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,680.00 ","$1,263.11 ",$420.00 
88,2D,2G,Round of 32,153021509,2D vs 2G - World Cup - Round of 32 (Match 88),7/3/2026 1:00:00 PM +00:00,AT&T Stadium,CATEGORY 2,0,,$0.00 ,0,$0.00 ,$0.00 ,2,$880.00 ,$645.10 ,$440.00 
88,2D,2G,Round of 32,153021509,2D vs 2G - World Cup - Round of 32 (Match 88),7/3/2026 1:00:00 PM +00:00,AT&T Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$2,060.00 ","$1,567.31 ",$515.00 
88,2D,2G,Round of 32,153021509,2D vs 2G - World Cup - Round of 32 (Match 88),7/3/2026 1:00:00 PM +00:00,AT&T Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,680.00 ","$2,556.50 ",$420.00 
88,2D,2G,Round of 32,153021509,2D vs 2G - World Cup - Round of 32 (Match 88),7/3/2026 1:00:00 PM +00:00,AT&T Stadium,Category 2,4,"$3,003.78 ","$1,440.00 ",0.520604038,"$1,563.78 ",$390.94 ,0,$0.00 ,$0.00 ,$360.00 
88,2D,2G,Round of 32,153021509,2D vs 2G - World Cup - Round of 32 (Match 88),7/3/2026 1:00:00 PM +00:00,AT&T Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,680.00 ","$2,812.15 ",$420.00 
88,2D,2G,Round of 32,153021509,2D vs 2G - World Cup - Round of 32 (Match 88),7/3/2026 1:00:00 PM +00:00,AT&T Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,680.00 ","$1,533.90 ",$420.00 
88,2D,2G,Round of 32,153021509,2D vs 2G - World Cup - Round of 32 (Match 88),7/3/2026 1:00:00 PM +00:00,AT&T Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,680.00 ","$2,045.20 ",$420.00 
88,2D,2G,Round of 32,153021509,2D vs 2G - World Cup - Round of 32 (Match 88),7/3/2026 1:00:00 PM +00:00,AT&T Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,680.00 ","$2,300.85 ",$420.00 
86,1J,2H,Round of 32,153021509,1J vs 2H - World Cup - Round of 32 (Match 86),7/3/2026 6:00:00 PM +00:00,Hard Rock Stadium - Complex,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,440.00 ","$3,003.06 ",$360.00 
86,1J,2H,Round of 32,153023861,1J vs 2H - World Cup - Round of 32 (Match 86),7/3/2026 6:00:00 PM +00:00,Hard Rock Stadium - Complex,Category 3,0,,$0.00 ,0,$0.00 ,$0.00 ,4,$780.00 ,"$2,184.22 ",$195.00 
86,1J,2H,Round of 32,153023861,1J vs 2H - World Cup - Round of 32 (Match 86),7/3/2026 6:00:00 PM +00:00,Hard Rock Stadium - Complex,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$2,020.00 ","$3,592.02 ",$505.00 
86,1J,2H,Round of 32,153023861,1J vs 2H - World Cup - Round of 32 (Match 86),7/3/2026 6:00:00 PM +00:00,Hard Rock Stadium - Complex,CAT 1,0,,$0.00 ,0,$0.00 ,$0.00 ,2,"$2,940.08 ","$3,592.02 ","$1,470.04 "
87,1K,3D/E/I/J/L,Round of 32,153023861,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,880.00 ","$1,674.83 ",$470.00 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,880.00 ","$2,991.57 ",$470.00 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 3,0,,$0.00 ,0,$0.00 ,$0.00 ,4,$640.00 ,"$1,353.58 ",$160.00 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,880.00 ","$2,839.46 ",$470.00 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,CATEGORY 1,0,,$0.00 ,0,$0.00 ,$0.00 ,3,"$1,560.00 ",$739.66 ,$520.00 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,880.00 ","$1,774.66 ",$470.00 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,CAT 3,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,782.44 ","$1,366.59 ",$445.61 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 3,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,834.96 ","$1,906.12 ",$458.74 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 3,0,,$0.00 ,0,$0.00 ,$0.00 ,2,$891.00 ,$761.02 ,$445.50 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,880.00 ","$3,295.80 ",$470.00 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,880.00 ","$2,687.34 ",$470.00 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,880.00 ","$1,578.15 ",$470.00 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,420.00 ","$1,119.50 ",$355.00 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,880.00 ",$836.26 ,$470.00 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,880.00 ","$2,231.00 ",$470.00 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 3,0,,$0.00 ,0,$0.00 ,$0.00 ,2,$947.60 ,$682.19 ,$473.80 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,880.00 ","$3,752.14 ",$470.00 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,880.00 ",$932.87 ,$470.00 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,880.00 ","$2,535.23 ",$470.00 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,CATEGORY 3,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,896.16 ","$1,755.64 ",$474.04 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 3,0,,$0.00 ,0,$0.00 ,$0.00 ,4,$620.00 ,"$2,207.09 ",$155.00 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 3,0,,$0.00 ,0,$0.00 ,$0.00 ,4,$720.00 ,"$2,658.54 ",$180.00 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 3,0,,$0.00 ,0,$0.00 ,$0.00 ,4,$640.00 ,"$2,508.05 ",$160.00 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,880.00 ","$3,600.02 ",$470.00 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,880.00 ","$2,118.04 ",$470.00 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,880.00 ","$1,926.78 ",$470.00 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,880.00 ","$2,078.89 ",$470.00 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,CATEGORY 3,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,835.04 ","$2,056.61 ",$458.76 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 3,0,,$0.00 ,0,$0.00 ,$0.00 ,2,$916.70 ,$650.36 ,$458.35 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 3,0,,$0.00 ,0,$0.00 ,$0.00 ,2,$916.70 ,$835.19 ,$458.35 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,880.00 ","$3,447.91 ",$470.00 
87,1K,3D/E/I/J/L,Round of 32,153021573,1K vs 3D/E/I/J/L - World Cup - Round of 32 (Match 87),7/3/2026 8:30:00 PM +00:00,GEHA Field at Arrowhead Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,880.00 ","$2,383.12 ",$470.00 
90,W73,W75,Round of 16,153021573,W73 vs W75 - World Cup - Round of 16 (Match 90),7/4/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,800.00 ","$1,545.92 ",$450.00 
90,W73,W75,Round of 16,153021196,W73 vs W75 - World Cup - Round of 16 (Match 90),7/4/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 4,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$2,678.00 ",$0.00 ,$669.50 
90,W73,W75,Round of 16,153021196,W73 vs W75 - World Cup - Round of 16 (Match 90),7/4/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,800.00 ",$862.40 ,$450.00 
90,W73,W75,Round of 16,153021196,W73 vs W75 - World Cup - Round of 16 (Match 90),7/4/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$2,020.00 ","$1,247.93 ",$505.00 
90,W73,W75,Round of 16,153021196,W73 vs W75 - World Cup - Round of 16 (Match 90),7/4/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$2,020.00 ","$2,085.55 ",$505.00 
90,W73,W75,Round of 16,153021196,W73 vs W75 - World Cup - Round of 16 (Match 90),7/4/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 3,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$2,732.40 ",$0.00 ,$683.10 
90,W73,W75,Round of 16,153021196,W73 vs W75 - World Cup - Round of 16 (Match 90),7/4/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,CATEGORY 3,0,,$0.00 ,0,$0.00 ,$0.00 ,2,"$1,337.97 ","$1,326.44 ",$668.98 
90,W73,W75,Round of 16,153021196,W73 vs W75 - World Cup - Round of 16 (Match 90),7/4/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 4,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$2,568.72 ",$0.00 ,$642.18 
90,W73,W75,Round of 16,153021196,W73 vs W75 - World Cup - Round of 16 (Match 90),7/4/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$2,020.00 ","$1,137.73 ",$505.00 
90,W73,W75,Round of 16,153021196,W73 vs W75 - World Cup - Round of 16 (Match 90),7/4/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$3,040.16 ",$0.00 ,$760.04 
90,W73,W75,Round of 16,153021196,W73 vs W75 - World Cup - Round of 16 (Match 90),7/4/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$3,028.44 ",$0.00 ,$757.11 
90,W73,W75,Round of 16,153021196,W73 vs W75 - World Cup - Round of 16 (Match 90),7/4/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$2,020.00 ","$1,977.62 ",$505.00 
90,W73,W75,Round of 16,153021196,W73 vs W75 - World Cup - Round of 16 (Match 90),7/4/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,2,"$1,512.06 ",$0.00 ,$756.03 
90,W73,W75,Round of 16,153021196,W73 vs W75 - World Cup - Round of 16 (Match 90),7/4/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$2,480.00 ","$1,284.07 ",$620.00 
90,W73,W75,Round of 16,153021196,W73 vs W75 - World Cup - Round of 16 (Match 90),7/4/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 3,0,,$0.00 ,0,$0.00 ,$0.00 ,2,"$1,342.64 ",$0.00 ,$671.32 
90,W73,W75,Round of 16,153021196,W73 vs W75 - World Cup - Round of 16 (Match 90),7/4/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$2,480.00 ","$1,946.41 ",$620.00 
90,W73,W75,Round of 16,153021196,W73 vs W75 - World Cup - Round of 16 (Match 90),7/4/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$2,020.00 ","$1,653.85 ",$505.00 
90,W73,W75,Round of 16,153021196,W73 vs W75 - World Cup - Round of 16 (Match 90),7/4/2026 12:00:00 PM +00:00,NRG Stadium at NRG Park - Complex,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$2,480.00 ","$1,810.54 ",$620.00 
89,W74,W77,Round of 16,153021196,W74 vs W77 - World Cup - Round of 16 (Match 89),7/4/2026 5:00:00 PM +00:00,Lincoln Financial Field,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$3,040.00 ","$1,502.52 ",$760.00 
89,W74,W77,Round of 16,153023863,W74 vs W77 - World Cup - Round of 16 (Match 89),7/4/2026 5:00:00 PM +00:00,Lincoln Financial Field,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$3,040.00 ","$2,595.99 ",$760.00 
89,W74,W77,Round of 16,153023863,W74 vs W77 - World Cup - Round of 16 (Match 89),7/4/2026 5:00:00 PM +00:00,Lincoln Financial Field,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$3,040.00 ","$2,322.62 ",$760.00 
89,W74,W77,Round of 16,153023863,W74 vs W77 - World Cup - Round of 16 (Match 89),7/4/2026 5:00:00 PM +00:00,Lincoln Financial Field,Category 3,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,160.00 ","$1,677.26 ",$290.00 
89,W74,W77,Round of 16,153023863,W74 vs W77 - World Cup - Round of 16 (Match 89),7/4/2026 5:00:00 PM +00:00,Lincoln Financial Field,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$3,040.00 ","$3,244.62 ",$760.00 
89,W74,W77,Round of 16,153023863,W74 vs W77 - World Cup - Round of 16 (Match 89),7/4/2026 5:00:00 PM +00:00,Lincoln Financial Field,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$3,040.00 ","$4,596.96 ",$760.00 
89,W74,W77,Round of 16,153023863,W74 vs W77 - World Cup - Round of 16 (Match 89),7/4/2026 5:00:00 PM +00:00,Lincoln Financial Field,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$3,040.00 ","$4,326.49 ",$760.00 
89,W74,W77,Round of 16,153023863,W74 vs W77 - World Cup - Round of 16 (Match 89),7/4/2026 5:00:00 PM +00:00,Lincoln Financial Field,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$3,040.00 ","$4,056.02 ",$760.00 
89,W74,W77,Round of 16,153023863,W74 vs W77 - World Cup - Round of 16 (Match 89),7/4/2026 5:00:00 PM +00:00,Lincoln Financial Field,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$3,040.00 ","$4,867.42 ",$760.00 
89,W74,W77,Round of 16,153023863,W74 vs W77 - World Cup - Round of 16 (Match 89),7/4/2026 5:00:00 PM +00:00,Lincoln Financial Field,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$3,040.00 ","$2,974.15 ",$760.00 
89,W74,W77,Round of 16,153023863,W74 vs W77 - World Cup - Round of 16 (Match 89),7/4/2026 5:00:00 PM +00:00,Lincoln Financial Field,Category 3,0,,$0.00 ,0,$0.00 ,$0.00 ,4,$560.00 ,"$1,095.03 ",$140.00 
91,W76,W78,Round of 16,153023863,W76 vs W78 - World Cup - Round of 16 (Match 91),7/5/2026 4:00:00 PM +00:00,MetLife Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$3,140.00 ","$5,067.83 ",$785.00 
91,W76,W78,Round of 16,153023886,W76 vs W78 - World Cup - Round of 16 (Match 91),7/5/2026 4:00:00 PM +00:00,MetLife Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$3,920.00 ","$4,238.30 ",$980.00 
91,W76,W78,Round of 16,153023886,W76 vs W78 - World Cup - Round of 16 (Match 91),7/5/2026 4:00:00 PM +00:00,MetLife Stadium,Category 3,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,460.00 ","$2,257.20 ",$365.00 
91,W76,W78,Round of 16,153023886,W76 vs W78 - World Cup - Round of 16 (Match 91),7/5/2026 4:00:00 PM +00:00,MetLife Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$3,140.00 ","$4,054.26 ",$785.00 
91,W76,W78,Round of 16,153023886,W76 vs W78 - World Cup - Round of 16 (Match 91),7/5/2026 4:00:00 PM +00:00,MetLife Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$3,140.00 ","$1,228.59 ",$785.00 
91,W76,W78,Round of 16,153023886,W76 vs W78 - World Cup - Round of 16 (Match 91),7/5/2026 4:00:00 PM +00:00,MetLife Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$3,920.00 ","$2,288.67 ",$980.00 
91,W76,W78,Round of 16,153023886,W76 vs W78 - World Cup - Round of 16 (Match 91),7/5/2026 4:00:00 PM +00:00,MetLife Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$3,920.00 ","$3,390.44 ",$980.00 
91,W76,W78,Round of 16,153023886,W76 vs W78 - World Cup - Round of 16 (Match 91),7/5/2026 4:00:00 PM +00:00,MetLife Stadium,Category 3,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,460.00 ",$993.22 ,$365.00 
91,W76,W78,Round of 16,153023886,W76 vs W78 - World Cup - Round of 16 (Match 91),7/5/2026 4:00:00 PM +00:00,MetLife Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$3,140.00 ","$2,745.25 ",$785.00 
91,W76,W78,Round of 16,153023886,W76 vs W78 - World Cup - Round of 16 (Match 91),7/5/2026 4:00:00 PM +00:00,MetLife Stadium,Category 1,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$3,920.00 ","$4,947.25 ",$980.00 
92,W79,W80,Round of 16,153023886,W79 vs W80 - World Cup - Round of 16 (Match 92),7/5/2026 7:00:00 PM +00:00,Estadio Azteca (Estadio Banorte),Category 4,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$3,193.00 ","$1,974.00 ",$798.25 
92,W79,W80,Round of 16,153033507,W79 vs W80 - World Cup - Round of 16 (Match 92),7/5/2026 7:00:00 PM +00:00,Estadio Azteca (Estadio Banorte),Category 4,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$3,252.60 ","$1,974.00 ",$813.15 
92,W79,W80,Round of 16,153033507,W79 vs W80 - World Cup - Round of 16 (Match 92),7/5/2026 7:00:00 PM +00:00,Estadio Azteca (Estadio Banorte),Category 4,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$2,897.60 ","$1,132.79 ",$724.40 
93,W83,W84,Round of 16,153033507,W83 vs W84 - World Cup - Round of 16 (Match 93),7/6/2026 2:00:00 PM +00:00,AT&T Stadium,Category 1,2,"$2,499.38 ","$1,280.00 ",0.487872992,"$1,219.38 ",$609.69 ,2,"$1,280.00 ","$2,321.86 ",$640.00 
93,W83,W84,Round of 16,153021528,W83 vs W84 - World Cup - Round of 16 (Match 93),7/6/2026 2:00:00 PM +00:00,AT&T Stadium,Category 2,0,,$0.00 ,0,$0.00 ,$0.00 ,4,"$1,940.00 ","$1,959.49 ",$485.00 
